AGS,year,Land,post_2010,post_2014,Union,SPD,Grüne,FDP,Linke,Andere
03459007,2008,NI,0,0,36.27906976744186,38.83720930232558,6.104651162790697,10.930232558139535,5.5813953488372094,2.2674418604651163
03459007,2013,NI,1,0,29.450029568302778,35.36369012418687,13.778829095209936,16.20342992312241,2.247191011235955,2.956830277942046
03459007,2017,NI,1,1,33.293124246079614,36.67068757539204,7.961399276236429,12.30398069963812,2.8347406513872135,6.936067551266587
03459008,2008,NI,0,0,44.97291807718348,26.912660798916722,8.361543669600541,7.345971563981042,6.262694651320244,6.144211238997968
03459008,2013,NI,1,0,41.29395698190509,28.798224650051214,13.690679412768864,9.320587231136907,2.543530215090475,4.353021509047457
03459008,2017,NI,1,1,37.76525198938992,34.11803713527852,8.289124668435013,6.49867374005305,4.724801061007958,8.604111405835543
03459009,2008,NI,0,0,51.52253349573691,33.43483556638246,3.6540803897685747,6.029232643118148,3.0450669914738127,2.3142509135200973
03459009,2013,NI,1,0,46.577017114914426,31.47921760391198,6.601466992665037,11.491442542787286,1.466992665036675,2.3838630806845966
03459009,2017,NI,1,1,44.4311377245509,36.287425149700596,4.431137724550898,7.664670658682635,2.9341317365269464,4.251497005988024
03459010,2008,NI,0,0,59.41978329255505,22.789234533379936,5.347780496329955,5.907025515554002,4.998252359314924,1.5379238028661308
03459010,2013,NI,1,0,49.299926308032425,25.09211495946942,9.469417833456154,10.980103168754605,1.4369933677229183,3.7214443625644806
03459010,2017,NI,1,1,49.054462934947054,28.290468986384266,6.391830559757943,6.5431164901664145,3.252647503782148,6.467473524962178
03459011,2008,NI,0,0,47.806354009077154,35.47655068078669,3.5552193645990924,6.7322239031770055,4.992435703479576,1.4372163388804842
03459011,2013,NI,1,0,43.0939226519337,35.280189423835836,8.445146014206788,9.234411996842937,1.973164956590371,1.973164956590371
03459011,2017,NI,1,1,40.36697247706422,37.920489296636084,6.727828746177369,7.721712538226299,2.293577981651376,4.969418960244648
03459012,2008,NI,0,0,40.9820326429845,31.35372376903031,8.55849677684817,9.559731175421753,6.789192154711287,2.7568234810039773
03459012,2013,NI,1,0,33.427876823338735,33.860075634792004,15.54565099945975,11.169638033495408,2.255537547271745,3.7412209616423553
03459012,2017,NI,1,1,33.84255266724159,38.68424294690156,9.683380559319946,8.094123444622397,3.9053837624738206,5.79031661944068
03459013,2008,NI,0,0,47.118337850045165,27.479674796747965,6.919602529358627,9.123757904245709,6.178861788617886,3.179765130984643
03459013,2013,NI,1,0,41.962533452274755,30.490633363068685,11.222123104371097,9.75914362176628,2.6940231935771632,3.871543264942016
03459013,2017,NI,1,1,39.9591211037302,33.84431953670584,7.136773973769375,6.966445239311872,4.701073071027082,7.392267075455629
03459014,2008,NI,0,0,35.4794416050042,37.77557403310702,9.451521855213976,6.3620413456403995,8.01739263101686,2.914028530017545
03459014,2013,NI,1,0,30.451836765482387,37.15018480802595,16.39134042392698,8.674662442483216,3.23602625028287,4.0959493097985975
03459014,2017,NI,1,1,28.633690764441372,41.41819439640263,10.314769975786925,6.86267727429955,5.402974749221723,7.367692839847803
03459015,2008,NI,0,0,46.560528687293484,31.81135476118955,5.707419645539201,7.780114148392911,5.437068188645239,2.7035145689396214
03459015,2013,NI,1,0,39.71306471306471,31.227106227106226,10.042735042735043,11.355311355311356,2.625152625152625,5.0366300366300365
03459015,2017,NI,1,1,39.60481099656357,29.95418098510882,9.13516609392898,9.02061855670103,4.495990836197022,7.789232531500573
03459016,2008,NI,0,0,70.65637065637065,15.057915057915059,1.1583011583011582,5.534105534105534,5.534105534105534,2.0592020592020592
03459016,2013,NI,1,0,63.42412451361867,16.342412451361866,5.577172503242543,11.413748378728924,1.9455252918287937,1.297016861219196
03459016,2017,NI,1,1,60.05089058524173,22.646310432569976,5.470737913486006,6.106870229007633,1.7811704834605597,3.9440203562340965
03459017,2008,NI,0,0,52.82246270839427,28.517110266159694,3.7437847323778883,7.312079555425563,5.995905235448962,1.608657502193624
03459017,2013,NI,1,0,46.57410202233625,29.338967702988228,7.8478720193178395,11.319046181708421,2.233625113190462,2.6863869604587984
03459017,2017,NI,1,1,43.55451622332651,36.77287342882198,3.916983338205203,6.401636948260743,3.3615901783104354,5.992399883075125
03459018,2008,NI,0,0,54.53446191051995,25.03022974607013,8.585247883917775,5.683192261185006,5.199516324062878,0.9673518742442563
03459018,2013,NI,1,0,43.72093023255814,25.348837209302328,14.767441860465116,10.348837209302324,2.7906976744186047,3.0232558139534884
03459018,2017,NI,1,1,41.71562867215041,29.25969447708578,8.81316098707403,6.698002350176263,4.582843713278495,8.930669800235018
03459019,2008,NI,0,0,48.89528122896138,28.808372605422612,6.665034579839648,7.28930779117449,6.144806903727278,2.1971968908745945
03459019,2013,NI,1,0,42.417374881964115,30.29902423670129,11.891721750078691,9.568775574441297,2.1214982688070507,3.701605288007554
03459019,2017,NI,1,1,40.885462297762984,34.12183867764733,9.105776531744642,7.102388879154255,3.971730623211261,4.812802990479528
03459020,2008,NI,0,0,51.70807453416148,28.50084697910785,5.618294748729531,7.058159232072275,5.138339920948617,1.9762845849802373
03459020,2013,NI,1,0,46.87411196362603,28.147200909349245,10.457516339869281,9.207161125319693,2.0318272236430803,3.2821824381926685
03459020,2017,NI,1,1,45.966253625098865,31.426311626680725,8.56841550224097,6.406538360137095,3.401001845504877,4.231479040337463
03459021,2008,NI,0,0,40.12888107791447,35.01269283343097,6.951767232962312,8.513962116774069,6.600273384104667,2.792423354813513
03459021,2013,NI,1,0,32.89042942422492,35.33602927017138,13.49894088195648,11.034084344309647,3.100327363758906,4.140188715578664
03459021,2017,NI,1,1,33.230936031803395,36.826888326707625,9.757860498735091,7.75207806288399,5.113841705818576,7.318395374051319
03459022,2008,NI,0,0,51.0199876365135,26.313620440964353,6.099320008242325,7.459303523593654,4.986606222954873,4.1211621677313
03459022,2013,NI,1,0,45.16191962543894,30.842762387826767,10.163870464299649,8.817791650409676,1.6972298088177917,3.3164260632071794
03459022,2017,NI,1,1,42.43004982752012,32.84783441931774,8.79647374472978,7.895745496358758,2.9704867765427365,5.0594097355308545
03459023,2008,NI,0,0,65.16220028208744,21.297602256699577,2.2566995768688294,6.911142454160791,3.1029619181946404,1.2693935119887165
03459023,2013,NI,1,0,58.74125874125874,22.517482517482517,5.034965034965035,10.20979020979021,1.118881118881119,2.3776223776223775
03459023,2017,NI,1,1,58.11170212765957,25.664893617021278,3.324468085106383,7.180851063829788,2.393617021276596,3.324468085106383
03459024,2008,NI,0,0,47.31466075060085,28.235348493251987,8.582917359955628,8.213163246441118,5.019412090959512,2.634498058790904
03459024,2013,NI,1,0,38.58205851088413,29.380228312612655,15.113000878125431,10.833294819059944,2.1537181679530435,3.9376993113647916
03459024,2017,NI,1,1,38.15356026691444,34.35256356111158,9.658754962412367,7.982093082185996,3.6827434749556547,6.170284652419968
03459025,2008,NI,0,0,39.58333333333333,41.03260869565217,4.3478260869565215,8.333333333333332,4.891304347826087,1.8115942028985508
03459025,2013,NI,1,0,32.76018099547511,38.73303167420815,10.76923076923077,12.217194570135746,2.5339366515837103,2.986425339366516
03459025,2017,NI,1,1,35.80131208997188,41.70571696344892,7.872539831302718,8.153701968134957,3.373945641986879,3.0927835051546393
03459026,2008,NI,0,0,69.28792569659443,14.798761609907121,2.6625386996904026,7.430340557275541,3.4674922600619196,2.3529411764705883
03459026,2013,NI,1,0,57.455012853470436,16.838046272493575,7.133676092544987,14.331619537275063,1.9280205655526992,2.313624678663239
03459026,2017,NI,1,1,55.46268656716418,21.91044776119403,8.0,7.5820895522388065,1.791044776119403,5.253731343283582
03459027,2008,NI,0,0,72.31852654387866,14.463705308775731,2.38353196099675,5.52546045503792,3.629469122426869,1.6793066088840736
03459027,2013,NI,1,0,61.19402985074627,15.699281370923163,8.070757324488667,10.889994472084025,1.105583195135434,3.0403537866224433
03459027,2017,NI,1,1,61.19235095613048,19.01012373453318,4.499437570303712,7.536557930258718,2.5871766029246346,5.174353205849269
03459028,2008,NI,0,0,51.11111111111111,30.17094017094017,4.273504273504273,5.555555555555555,7.094017094017094,1.7948717948717947
03459028,2013,NI,1,0,41.8230563002681,31.63538873994638,9.472743521000893,9.562109025915996,3.306523681858802,4.20017873100983
03459028,2017,NI,1,1,39.82970671712393,38.978240302743615,5.392620624408704,5.7710501419110685,3.6896877956480605,6.338694418164617
03459029,2008,NI,0,0,46.81753889674682,25.978312116925977,8.91089108910891,9.618104667609618,5.634134842055634,3.041018387553041
03459029,2013,NI,1,0,40.49624402458456,27.361711814249944,14.47757796494423,10.74436603687685,2.32187571135898,4.598224447985431
03459029,2017,NI,1,1,40.72812433468171,32.403661911858634,8.920587609112198,7.728337236533958,3.9599744517777307,6.259314456035768
03459030,2008,NI,0,0,38.57259602288205,34.6771996731136,5.774993189866522,9.452465268319258,8.4173249795696,3.1054208662489784
03459030,2013,NI,1,0,32.76297335203366,37.53155680224404,12.510518934081347,10.32258064516129,2.720897615708275,4.151472650771389
03459030,2017,NI,1,1,33.32365747460087,39.361393323657474,7.808417997097242,7.60522496371553,4.238026124818578,7.663280116110305
03459031,2008,NI,0,0,59.70755483346872,20.389926888708366,6.255077173030058,6.498781478472786,4.467912266450041,2.680747359870024
03459031,2013,NI,1,0,51.342812006319114,21.87993680884676,11.769352290679306,9.320695102685624,2.2906793048973144,3.39652448657188
03459031,2017,NI,1,1,49.1970802919708,26.277372262773724,7.81021897810219,5.912408759124087,3.64963503649635,7.153284671532846
03459032,2008,NI,0,0,75.74031890660592,12.870159453302962,3.3029612756264237,4.783599088838269,1.9362186788154898,1.366742596810934
03459032,2013,NI,1,0,70.02118644067797,14.30084745762712,6.038135593220339,7.309322033898305,1.1652542372881356,1.1652542372881356
03459032,2017,NI,1,1,68.44919786096256,18.288770053475936,6.2032085561497325,3.7433155080213902,0.8556149732620321,2.4598930481283423
03459033,2008,NI,0,0,52.375718633750424,25.219817382482248,7.820426107541427,6.907338518769023,5.4024349002367265,2.2742644572201556
03459033,2013,NI,1,0,43.90264232724848,28.832208052013,12.628157039259817,9.235642243894308,1.9421522047178463,3.45919813286655
03459033,2017,NI,1,1,39.742986992634386,35.04152954082432,8.64284594891083,7.796583607585019,3.040275818837173,5.7357780912082745
03459034,2008,NI,0,0,67.4579326923077,14.933894230769232,3.8762019230769234,8.443509615384617,2.2235576923076925,3.064903846153846
03459034,2013,NI,1,0,57.68888888888889,17.83703703703704,8.444444444444445,11.881481481481481,1.5703703703703702,2.577777777777778
03459034,2017,NI,1,1,57.18194254445964,19.288645690834475,6.648426812585499,10.013679890560875,2.106703146374829,4.760601915184679
03460000,2008,NI,0,0,65.99668611771486,16.192997622649667,3.8001584900223326,8.942079100929327,2.971687918737843,2.0963907499459693
03460000,2013,NI,1,0,57.752494191608584,17.934262675960095,6.870985376520432,12.558083914172474,1.4538062047287141,3.4303676370097036
03460000,2017,NI,1,1,57.63439845188088,20.525164802315885,5.388524409622253,7.975016126240934,2.512547002092478,5.9643492078475795
03460001,2008,NI,0,0,75.365141187926,11.489776046738072,2.3693605972086984,7.497565725413827,2.174618630314833,1.103537812398572
03460001,2013,NI,1,0,68.1304488214401,12.140781401356152,4.972554084597998,11.139812721989022,1.0009686793671295,2.6154342912495965
03460001,2017,NI,1,1,68.86705557261283,14.09272336505987,4.789683758059564,7.215228738102549,1.5965612526865212,3.4387473134786615
03460002,2008,NI,0,0,71.83592558706923,12.930771576700215,2.958218969197926,8.020738029887161,2.180542848429399,2.0738029887160723
03460002,2013,NI,1,0,60.784036229833006,14.704217378998019,5.250495329748089,15.595810925559014,1.0331163317294085,2.6323238041324655
03460002,2017,NI,1,1,61.38395749643644,17.84372165349229,4.535441233640015,8.487754308669173,2.0733445639497217,5.675780743812362
03460003,2008,NI,0,0,64.20487243429886,18.62651064646077,3.5488202570496834,8.24860924611548,3.1076155764435063,2.2635718396316897
03460003,2013,NI,1,0,55.904922328279994,21.111734980348118,6.7377877596855695,12.034437581882838,1.2165450121654502,2.994572337638031
03460003,2017,NI,1,1,56.374032963336695,22.70433905146317,4.961318533467877,7.551294988227379,2.2367978472922974,6.17221661621258
03460004,2008,NI,0,0,64.95834385256248,13.329967180005047,3.1810148952284774,11.815198182277204,4.064630143903055,2.650845746023731
03460004,2013,NI,1,0,57.10819990295973,16.157205240174672,7.180980106744299,14.58030082484231,1.6254245511887433,3.3478893740902476
03460004,2017,NI,1,1,56.48787002003116,18.829290006677052,5.40841308702426,10.015579790785667,2.5150233696861783,6.743823725795682
03460005,2008,NI,0,0,64.14809217982622,21.269361541367584,2.568945976577257,6.762372497166604,3.4378541745372115,1.813373630525123
03460005,2013,NI,1,0,57.75086505190311,23.97923875432526,4.8788927335640135,7.3702422145328725,1.5570934256055362,4.463667820069204
03460005,2017,NI,1,1,54.75586556753329,25.015852885225108,3.868103994927077,6.309448319594166,2.346227013316424,7.704502219403932
03460006,2008,NI,0,0,66.72900876070479,16.586278176985925,4.045673786790038,7.717295009351314,2.893985628506743,2.027758637661187
03460006,2013,NI,1,0,58.93288715374605,18.070273284997214,6.52537646402677,11.47982896449154,1.691764268451385,3.2998698642870425
03460006,2017,NI,1,1,58.192863865833836,20.963463677590486,5.176692050996834,7.25592538718234,2.6439633781124328,5.767091640284076
03460007,2008,NI,0,0,61.09123434704829,19.290399522957664,4.382826475849732,9.66010733452594,3.1604054859868813,2.415026833631485
03460007,2013,NI,1,0,53.3467974610502,21.09059434506636,7.328332371609925,13.531448355452971,1.2983266012694747,3.4045008655510673
03460007,2017,NI,1,1,52.21789883268483,23.891050583657588,6.018158236057069,9.72762645914397,2.490272373540856,5.654993514915694
03460008,2008,NI,0,0,74.30536451169189,12.929848693259974,2.0082530949105912,6.71251719394773,2.6409903713892713,1.4030261348005502
03460008,2013,NI,1,0,64.73988439306359,12.616235234983664,4.3478260869565215,11.761749183211863,1.206333249560191,5.327971852224176
03460008,2017,NI,1,1,64.65161446953144,14.420975965040059,4.175770818159748,6.5549890750182085,1.8693857732459334,8.327263899004613
03460009,2008,NI,0,0,58.92842862854858,19.176329468212717,5.669732107157137,10.299880047980809,3.5345861655337867,2.391043582566973
03460009,2013,NI,1,0,51.10744049853593,21.075155792476913,9.805540956528267,12.485922366544035,1.7869209400105113,3.739019445904347
03460009,2017,NI,1,1,50.84487534626039,24.238227146814403,7.049861495844875,8.047091412742382,3.4418282548476453,6.378116343490305
03460010,2008,NI,0,0,70.16549535252777,11.9474042167309,2.811153933348447,11.131262752210382,1.99501246882793,1.949671276354568
03460010,2013,NI,1,0,62.70017793594306,13.612099644128115,5.894128113879003,13.612099644128115,1.2677935943060499,2.9137010676156585
03460010,2017,NI,1,1,65.74698548947477,15.532393214796647,4.741467402411608,8.706315144083385,1.7576129164111998,3.5152258328223995
03461000,2008,NI,0,0,41.19474194269811,33.874214149044555,6.870760132196904,7.347861739929925,7.705687945729692,3.006734090400815
03461000,2013,NI,1,0,34.23113461884099,36.16709887796236,12.077952088735975,10.735101548257889,3.1093537371299456,3.679359129072843
03461000,2017,NI,1,1,31.5957316325279,40.99104624064761,7.798356433214767,7.896479823377897,4.209493437998283,7.508892432233534
03461001,2008,NI,0,0,40.68944290550939,32.16374269005848,8.433364112034472,6.278855032317636,8.587257617728532,3.847337642351493
03461001,2013,NI,1,0,35.56965850710184,35.14656996071321,12.843759443940767,8.340888485947415,3.5055908129344213,4.593532789362345
03461001,2017,NI,1,1,33.41013824884793,40.264976958525345,8.986175115207374,5.0691244239631335,4.723502304147465,7.546082949308756
03461002,2008,NI,0,0,38.81107998755058,37.47276688453159,6.333644568938687,6.987239340180516,7.469654528478058,2.9256146903205726
03461002,2013,NI,1,0,31.913245546088305,37.846630518977534,13.958171959721147,9.899302865995352,3.020914020139427,3.361735089078234
03461002,2017,NI,1,1,29.267196163644538,43.488685748538884,8.122283830361157,6.878465457815075,4.091113442229881,8.152255357410459
03461003,2008,NI,0,0,47.10344827586207,24.241379310344826,7.724137931034483,10.896551724137932,7.06896551724138,2.9655172413793105
03461003,2013,NI,1,0,37.17171717171717,29.124579124579125,12.693602693602694,14.747474747474747,2.760942760942761,3.5016835016835017
03461003,2017,NI,1,1,37.503890445066915,35.69872393401805,7.6875194522253345,9.897292250233427,3.7037037037037033,5.508870214752568
03461004,2008,NI,0,0,42.657527023464276,30.00263643553915,6.907461112575798,10.071183759557078,7.092011600316372,3.2691800685473242
03461004,2013,NI,1,0,37.01985047692704,31.863882443928848,11.11111111111111,13.328177365300334,2.784222737819025,3.892755864913638
03461004,2017,NI,1,1,33.22660098522168,35.54187192118226,9.285714285714286,10.517241379310345,4.261083743842365,7.167487684729064
03461005,2008,NI,0,0,47.6320939334638,25.596868884540118,11.154598825831702,7.788649706457925,5.63600782778865,2.191780821917808
03461005,2013,NI,1,0,37.698412698412696,24.963924963924963,17.20779220779221,14.105339105339104,2.0202020202020203,4.004329004329004
03461005,2017,NI,1,1,34.067740874712264,34.067740874712264,10.58862216376192,10.062479447550148,3.5843472541927,7.6290693850707
03461006,2008,NI,0,0,28.232690483717988,41.66930129623775,6.5760354094214355,9.800822004426179,9.800822004426179,3.920328801770471
03461006,2013,NI,1,0,27.069607562303066,47.75136064164996,11.629905471211687,7.533657977656833,2.807218562016614,3.2082497851618452
03461006,2017,NI,1,1,25.05307855626327,45.64755838641189,9.008189262966333,7.461328480436761,4.033970276008493,8.795875037913255
03461007,2008,NI,0,0,40.45025417574437,37.81973694827725,5.656418946179294,5.333656096183329,7.939966109900751,2.7999677237150005
03461007,2013,NI,1,0,31.68153607447634,41.51474010861133,10.182311869666409,9.193173002327386,3.7335143522110164,3.694724592707525
03461007,2017,NI,1,1,28.479717156680312,45.80387048753256,6.140677335318199,7.1455154447339035,4.791589132861928,7.638630442873093
03461008,2008,NI,0,0,45.20033388981636,29.340567612687813,7.136894824707847,8.263772954924875,7.303839732888147,2.7545909849749584
03461008,2013,NI,1,0,39.68590831918506,28.947368421052634,11.37521222410866,12.64855687606112,3.607809847198642,3.7351443123938877
03461008,2017,NI,1,1,37.80769230769231,33.26923076923077,7.307692307692308,10.0,4.269230769230769,7.346153846153847
03461009,2008,NI,0,0,46.67458432304038,28.978622327790976,6.918052256532066,7.066508313539193,7.57125890736342,2.7909738717339665
03461009,2013,NI,1,0,40.052894504848666,31.060828680575963,10.843373493975903,12.077578607111372,2.5271818983250074,3.4381428151630913
03461009,2017,NI,1,1,35.70062824364928,40.72657743785851,6.337066375307293,7.0745697896749515,3.2504780114722758,6.910680142037695
03462000,2008,NI,0,0,44.60090151182736,34.08991184331246,4.615261877218876,6.665602935896925,5.927639714388288,4.100682117356097
03462000,2013,NI,1,0,37.4573446551861,37.88191413379891,9.765098008094595,9.328624712324418,2.2220458693754463,3.3449726212205375
03462000,2017,NI,1,1,33.99206609164028,41.66757651854278,6.092368162463151,6.980383593550969,3.635768096953816,7.631837536849001
03462001,2008,NI,0,0,38.78157503714711,45.61664190193165,4.011887072808321,3.4175334323922733,6.092124814264487,2.080237741456166
03462001,2013,NI,1,0,33.28335832083958,51.424287856071956,5.547226386806597,4.3478260869565215,2.548725637181409,2.848575712143928
03462001,2017,NI,1,1,32.57575757575758,50.0,5.0,4.393939393939394,2.4242424242424243,5.606060606060606
03462002,2008,NI,0,0,52.069716775599126,28.75816993464052,5.010893246187364,6.971677559912854,4.357298474945534,2.832244008714597
03462002,2013,NI,1,0,40.42553191489361,34.515366430260045,10.874704491725769,11.583924349881796,1.1820330969267139,1.4184397163120568
03462002,2017,NI,1,1,38.07339449541284,36.46788990825688,6.651376146788992,5.5045871559633035,5.275229357798166,8.027522935779817
03462003,2008,NI,0,0,39.45392491467577,39.829351535836174,5.7679180887372015,6.484641638225256,5.017064846416383,3.447098976109215
03462003,2013,NI,1,0,31.669044222539227,41.79743223965763,10.770328102710414,10.449358059914408,2.3181169757489304,2.9957203994293864
03462003,2017,NI,1,1,30.89430894308943,45.669848002827855,7.069635913750442,6.857546836337929,3.3934252386002126,6.115235065394132
03462004,2008,NI,0,0,33.82352941176471,49.411764705882355,2.0588235294117645,5.0,2.941176470588235,6.764705882352941
03462004,2013,NI,1,0,28.424657534246577,54.109589041095894,6.164383561643835,4.4520547945205475,1.36986301369863,5.47945205479452
03462004,2017,NI,1,1,24.770642201834864,52.90519877675841,4.587155963302752,6.727828746177369,2.7522935779816518,8.256880733944955
03462005,2008,NI,0,0,49.51541850220264,27.180616740088105,4.867841409691629,6.674008810572688,6.6960352422907485,5.066079295154185
03462005,2013,NI,1,0,41.0046470458066,32.39654790882939,11.130781146271298,9.603894666961716,2.4784244301836686,3.3857048019473335
03462005,2017,NI,1,1,38.079470198675494,37.78730035060382,6.077132839890923,7.24581223217764,3.058044409816907,7.752239968835216
03462006,2008,NI,0,0,46.09929078014184,35.0354609929078,3.546099290780142,6.382978723404255,4.680851063829787,4.25531914893617
03462006,2013,NI,1,0,39.23512747875354,35.8356940509915,10.48158640226629,8.356940509915015,2.4079320113314444,3.6827195467422094
03462006,2017,NI,1,1,36.10738255033557,39.86577181208054,7.516778523489933,7.785234899328859,1.2080536912751678,7.516778523489933
03462007,2008,NI,0,0,46.221662468513856,33.37531486146096,5.037783375314862,7.682619647355164,2.8967254408060454,4.785894206549118
03462007,2013,NI,1,0,37.26235741444867,28.517110266159694,16.730038022813687,12.801013941698352,1.7743979721166032,2.915082382762991
03462007,2017,NI,1,1,37.30255164034022,32.92831105710814,8.626974483596598,9.720534629404618,4.6172539489671935,6.804374240583232
03462008,2008,NI,0,0,38.368580060422964,37.764350453172206,3.927492447129909,5.740181268882175,10.876132930513595,3.3232628398791544
03462008,2013,NI,1,0,34.36532507739938,37.461300309597526,9.597523219814242,9.907120743034056,3.7151702786377707,4.953560371517028
03462008,2017,NI,1,1,34.74025974025974,39.61038961038961,5.194805194805195,5.194805194805195,6.493506493506493,8.766233766233766
03462009,2008,NI,0,0,37.883959044368595,46.75767918088737,3.0716723549488054,3.0716723549488054,7.167235494880546,2.04778156996587
03462009,2013,NI,1,0,25.0,54.391891891891895,8.783783783783784,4.72972972972973,4.391891891891892,2.7027027027027026
03462009,2017,NI,1,1,27.203065134099617,52.490421455938694,4.21455938697318,5.363984674329502,4.21455938697318,6.513409961685824
03462010,2008,NI,0,0,49.31506849315068,29.908675799086758,1.82648401826484,9.58904109589041,3.1963470319634704,6.164383561643835
03462010,2013,NI,1,0,43.89671361502347,29.107981220657276,5.868544600938967,16.431924882629108,1.1737089201877933,3.5211267605633805
03462010,2017,NI,1,1,42.92803970223325,31.265508684863523,6.20347394540943,9.67741935483871,2.481389578163772,7.444168734491314
03462011,2008,NI,0,0,32.71461716937355,49.651972157772626,3.0162412993039442,3.248259860788863,7.424593967517401,3.944315545243619
03462011,2013,NI,1,0,25.887265135699373,56.9937369519833,7.933194154488518,4.592901878914405,1.8789144050104383,2.7139874739039667
03462011,2017,NI,1,1,26.48514851485149,51.73267326732673,5.198019801980198,3.217821782178218,4.455445544554455,8.91089108910891
03462012,2008,NI,0,0,49.047619047619044,32.857142857142854,3.571428571428571,3.8095238095238098,7.142857142857142,3.571428571428571
03462012,2013,NI,1,0,42.89405684754522,37.72609819121447,7.235142118863049,5.943152454780361,3.359173126614987,2.842377260981912
03462012,2017,NI,1,1,36.49851632047478,41.839762611275965,5.934718100890208,4.451038575667656,3.2640949554896146,8.011869436201781
03462013,2008,NI,0,0,40.51094890510949,42.700729927007295,2.5547445255474455,5.474452554744526,3.64963503649635,5.109489051094891
03462013,2013,NI,1,0,34.306569343065696,50.72992700729927,3.2846715328467155,8.75912408759124,1.094890510948905,1.824817518248175
03462013,2017,NI,1,1,36.88212927756654,45.247148288973385,3.041825095057034,3.4220532319391634,4.942965779467681,6.4638783269961975
03462014,2008,NI,0,0,31.547619047619047,29.464285714285715,17.261904761904763,12.202380952380953,6.845238095238096,2.6785714285714284
03462014,2013,NI,1,0,28.000000000000004,31.333333333333336,20.666666666666668,14.000000000000002,2.666666666666667,3.3333333333333335
03462014,2017,NI,1,1,25.423728813559322,35.31073446327684,16.666666666666664,9.887005649717514,7.062146892655368,5.649717514124294
03462015,2008,NI,0,0,39.58020989505248,40.62968515742129,4.94752623688156,7.496251874062969,3.7481259370314843,3.598200899550225
03462015,2013,NI,1,0,31.886227544910177,45.50898203592814,8.832335329341317,8.532934131736528,1.7964071856287425,3.44311377245509
03462015,2017,NI,1,1,29.027576197387518,48.47605224963715,6.2409288824383164,5.950653120464441,2.6124818577648767,7.6923076923076925
03462016,2008,NI,0,0,41.60839160839161,42.65734265734265,1.048951048951049,2.797202797202797,5.944055944055944,5.944055944055944
03462016,2013,NI,1,0,29.577464788732392,49.647887323943664,7.042253521126761,5.985915492957746,2.464788732394366,5.28169014084507
03462016,2017,NI,1,1,31.802120141342755,46.28975265017668,3.8869257950530036,3.8869257950530036,7.06713780918728,7.06713780918728
03462017,2008,NI,0,0,45.63380281690141,41.40845070422535,2.8169014084507045,3.0985915492957745,4.507042253521127,2.535211267605634
03462017,2013,NI,1,0,38.55421686746988,35.54216867469879,8.734939759036145,13.253012048192772,0.6024096385542169,3.313253012048193
03462017,2017,NI,1,1,38.02395209580838,38.02395209580838,4.191616766467066,11.077844311377245,2.095808383233533,6.58682634730539
03462018,2008,NI,0,0,36.98074974670719,45.187436676798384,3.7487335359675784,3.1408308004052685,7.3961499493414395,3.546099290780142
03462018,2013,NI,1,0,28.767123287671232,52.68703898840885,8.008429926238145,5.690200210748156,2.107481559536354,2.73972602739726
03462018,2017,NI,1,1,28.8864388092613,51.81918412348401,3.7486218302094816,3.9691289966923926,2.6460859977949283,8.930540242557882
03462019,2008,NI,0,0,46.65012406947891,31.2316715542522,4.274757500563952,7.624633431085044,6.293706293706294,3.925107150913602
03462019,2013,NI,1,0,40.457676071984004,35.53654743390358,8.842479449011332,9.46456343034881,2.2661630748722508,3.432570539880027
03462019,2017,NI,1,1,33.82672601180003,41.54849394472622,5.527378118207225,6.924748990787704,3.9850947106924752,8.187558223786358
05111000,2010,NR,0,0,35.043334080933,29.049453718240365,15.217391304347828,8.694851174265484,5.981064368331678,6.013905353881644
05111000,2012,NW,1,0,25.66228831128054,34.06623486931354,13.869712059061504,12.712795720134128,2.9868890865835542,10.702079953626734
05111000,2017,NW,1,1,30.872873639635213,26.58835686722262,8.114494659710077,17.43218048590135,6.15723143183362,10.834862915697128
05112000,2010,NR,0,0,24.09228010108421,44.853128991060025,9.522023858047337,3.935762615146327,7.965544414553952,9.631260020108149
05112000,2012,NW,1,0,16.533594413778747,52.28642325416519,8.905431486076647,4.926768060408613,3.7558447696696544,13.59193801590115
05112000,2017,NW,1,1,23.33807426519962,37.671374112397096,4.940438738876875,9.424056087515135,6.004240402256613,18.62181639375466
05113000,2010,NR,0,0,28.824548989051703,40.52221064934445,11.995817862339294,5.385496092166045,6.466014168382721,6.8059122387157815
05113000,2012,NW,1,0,19.957847081690275,44.994840866734386,12.037177754137304,7.549931611489271,2.881515905327905,12.578686780620856
05113000,2017,NW,1,1,27.69824577274201,33.35745678509774,6.224227484150139,11.906431161468817,5.615864184966567,15.197774611574733
05114000,2010,NR,0,0,34.13335614021959,32.43032318070537,13.099348934668962,8.335560568319098,5.827515795550519,6.173895380536461
05114000,2012,NW,1,0,24.241222617567626,38.01603292322201,11.735328160500707,10.894028379131479,2.5592660865091954,12.554121833068976
05114000,2017,NW,1,1,31.566848651533185,31.087599031238454,6.15019908870736,14.783875867164731,5.006978367062107,11.404498994294158
05116000,2010,NR,0,0,38.81949002777076,29.37742994193385,11.134561979298157,7.907094168139358,6.059075990911386,6.702347891946478
05116000,2012,NW,1,0,28.849950641658438,36.133267522211256,9.750246791707799,9.586377097729516,2.5439289239881537,13.136229022704837
05116000,2017,NW,1,1,35.75821503915329,27.583401866485502,5.381342296277756,13.574927593234884,5.112275181463868,12.589838023384702
